RecordID,Season,Team,Conference,Overall Seed,Bid Type,NET Rank,PrevNET,AvgOppNETRank,AvgOppNET,Win ,Loss,Conf W,Conf L,Non-Con W,Non-Con L,Road W,Road L,NETSOS,NETNonConfSOS,Q1 Win,Q1 Loss,Q2 Win,Q2 Loss,Q3 Win,Q3 Loss,Quadrant4,
2022-23-Villanova,2022-23,Villanova,Big East,,,75,76,37,105,17,16,11,11,6,5,5,8,40,105,2,11,3,3,6,2,6,1
2022-23-UIW,2022-23,UIW,Southland,,,345,345,352,263,9,19,6,12,3,7,3,12,349,247,0,1,0,1,1,4,8,13
2022-23-Indiana,2022-23,Indiana,Big Ten,15,AL,30,30,18,95,22,11,13,9,9,2,5,7,12,104,6,9,6,2,4,1,6,1
2022-23-SantaClara,2022-23,Santa Clara,WCC,,,84,84,83,131,22,9,11,6,11,3,6,3,97,194,1,5,3,1,11,2,7,1
2022-23-FDU,2022-23,FDU,NEC,68,AQ,301,301,363,300,17,15,12,7,5,8,8,9,363,343,0,1,0,0,1,2,16,12
2022-23-SanFrancisco,2022-23,San Francisco,WCC,,,108,108,106,146,19,14,9,10,10,4,5,6,88,226,0,6,4,3,6,3,9,2
2022-23-ULM,2022-23,ULM,Sun Belt,,,296,295,136,172,8,21,7,12,1,9,4,10,127,118,0,2,1,7,2,6,5,6
2022-23-NorthernColo.,2022-23,Northern Colo.,Big Sky,,,235,235,163,182,12,19,7,13,5,6,3,12,146,27,0,4,1,2,0,9,11,4
2022-23-Fordham,2022-23,Fordham,Atlantic 10,,,134,134,232,205,25,8,13,7,12,1,6,5,273,349,0,2,2,1,6,4,17,1
2022-23-N.C.Central,2022-23,N.C. Central,MEAC,,,185,185,293,228,14,12,11,5,3,7,4,10,254,50,0,3,0,0,2,7,12,2
2022-23-Louisville,2022-23,Louisville,ACC,,,315,315,61,114,4,28,2,19,2,9,0,11,74,111,0,9,1,6,0,9,3,4
2022-23-NCState,2022-23,NC State,ACC,41,AL,45,45,83,131,23,10,13,9,10,1,4,6,78,246,1,6,7,4,5,1,10,1
2022-23-NJIT,2022-23,NJIT,America East,,,334,334,302,231,6,23,4,13,2,10,2,15,318,335,0,1,0,3,0,7,6,12
2022-23-ArizonaSt.,2022-23,Arizona St.,Pac-12,45,AL,66,66,59,113,22,12,13,10,9,2,7,6,55,183,5,6,4,5,5,1,8,1
2022-23-CSUBakersfield,2022-23,CSU Bakersfield,Big West,,,297,297,174,186,9,22,7,15,2,7,3,12,227,259,0,0,0,7,2,10,7,5
2022-23-Hofstra,2022-23,Hofstra,CAA,,,86,86,236,206,23,9,17,3,6,6,10,5,178,28,1,2,3,1,5,4,14,2
2022-23-WeberSt.,2022-23,Weber St.,Big Sky,,,187,187,177,187,16,15,13,7,3,8,8,8,217,108,1,1,0,5,4,8,11,2
2022-23-UCF,2022-23,UCF,The American,,,71,72,89,134,18,14,9,11,9,3,4,6,96,205,2,6,3,4,4,4,9,1
2022-23-SouthFla.,2022-23,South Fla.,The American,,,160,160,130,167,14,18,7,12,7,6,4,7,120,312,1,5,1,4,4,6,8,3
2022-23-Fla.Atlantic,2022-23,Fla. Atlantic,CUSA,33,AQ,13,13,124,162,29,3,21,2,8,1,11,3,152,294,2,1,4,2,11,1,12,1
2022-23-OralRoberts,2022-23,Oral Roberts,Summit League,48,AQ,36,36,262,216,26,4,21,0,5,4,11,4,202,6,0,4,1,1,6,1,19,0
2022-23-BoiseSt.,2022-23,Boise St.,Mountain West,37,AL,29,27,45,109,23,9,14,6,9,3,6,6,60,135,3,5,9,2,6,2,5,1
2022-23-ClevelandSt.,2022-23,Cleveland St.,Horizon,,,171,171,282,223,20,12,16,7,4,5,7,9,312,204,0,1,0,4,4,5,16,2
2022-23-SeattleU,2022-23,Seattle U,WAC,,,143,142,125,163,18,12,11,8,7,4,7,7,147,215,1,2,1,3,5,6,11,1
2022-23-NorthAla.,2022-23,North Ala.,ASUN,,,239,239,244,208,15,14,10,9,5,5,8,10,209,142,0,3,1,1,4,7,10,3
2022-23-LSU,2022-23,LSU,SEC,,,151,151,70,118,14,19,3,17,11,2,0,9,52,327,1,11,1,6,3,1,9,1
2022-23-WesternCaro.,2022-23,Western Caro.,SoCon,,,229,229,257,214,15,15,11,9,4,6,6,9,269,265,0,1,0,3,3,7,12,4
2022-23-OregonSt.,2022-23,Oregon St.,Pac-12,,,222,221,76,126,10,21,5,16,5,5,1,10,59,206,0,10,2,7,2,2,6,2
2022-23-Cornell,2022-23,Cornell,Ivy League,,,132,132,204,195,15,11,7,8,8,3,6,8,183,267,0,2,2,3,2,6,11,1
2022-23-UMBC,2022-23,UMBC,America East,,,240,240,330,246,17,14,8,9,9,5,5,10,334,319,0,1,0,4,1,3,16,6
2022-23-OhioSt.,2022-23,Ohio St.,Big Ten,,,52,52,12,91,16,19,8,16,8,3,1,10,9,120,3,13,7,4,0,1,6,1
2022-23-NorthDakota,2022-23,North Dakota,Summit League,,,273,273,232,205,11,20,7,13,4,7,4,11,228,184,0,4,0,1,2,7,9,8
2022-23-UCIrvine,2022-23,UC Irvine,Big West,,,96,96,174,186,21,11,16,6,5,5,9,6,195,113,1,1,1,3,8,6,11,1
2022-23-PrairieView,2022-23,Prairie View,SWAC,,,278,278,329,245,11,19,9,10,2,9,4,14,276,40,0,4,1,1,0,3,10,12
2022-23-GeorgiaTech,2022-23,Georgia Tech,ACC,,,179,178,93,138,13,18,7,15,6,3,3,9,91,182,0,8,2,6,3,3,8,1
2022-23-Massachusetts,2022-23,Massachusetts,Atlantic 10,,,205,206,136,172,15,16,6,13,9,3,3,8,193,232,0,2,2,2,6,10,7,2
2022-23-OleMiss,2022-23,Ole Miss,SEC,,,124,124,37,105,12,21,4,16,8,5,2,9,39,128,1,12,1,6,4,1,6,2
2022-23-Missouri,2022-23,Missouri,SEC,27,AL,42,42,61,114,24,9,12,8,12,1,5,5,35,211,6,9,4,1,6,1,8,1
2022-23-WakeForest,2022-23,Wake Forest,ACC,,,90,90,79,128,19,14,11,11,8,3,4,8,84,237,1,9,4,2,5,2,9,1
2022-23-ArkansasSt.,2022-23,Arkansas St.,Sun Belt,,,283,283,218,201,10,20,5,15,5,5,2,11,265,357,0,0,0,4,1,12,9,4
2022-23-Ga.Southern,2022-23,Ga. Southern,Sun Belt,,,207,207,187,191,14,16,10,10,4,6,3,11,205,293,0,0,0,7,4,5,10,4
2022-23-UCRiverside,2022-23,UC Riverside,Big West,,,137,137,152,178,21,12,15,7,6,5,9,7,155,98,0,3,3,3,7,4,11,2
2022-23-Virginia,2022-23,Virginia,ACC,16,AL,27,26,76,126,25,7,17,6,8,1,6,5,72,42,5,5,6,1,5,1,9,1
2022-23-LamarUniversity,2022-23,Lamar University,Southland,,,356,356,343,256,6,22,5,13,1,9,2,12,346,239,0,1,0,1,0,4,6,16
2022-23-MissouriSt.,2022-23,Missouri St.,MVC,,,142,141,144,174,16,15,13,9,3,6,5,8,134,90,1,3,2,4,4,5,9,3
2022-23-RobertMorris,2022-23,Robert Morris,Horizon,,,247,246,283,224,14,17,11,11,3,6,5,10,301,209,0,1,0,2,3,8,11,6
2022-23-Manhattan,2022-23,Manhattan,MAAC,,,302,302,302,231,11,18,10,11,1,7,6,7,302,251,0,3,0,1,2,1,9,13
2022-23-Purdue,2022-23,Purdue,Big Ten,4,AQ,5,5,16,94,29,5,18,5,11,1,8,3,20,81,10,4,9,1,5,1,5,1
2022-23-Houston,2022-23,Houston,The American,2,AL,1,1,93,138,31,3,19,2,12,1,11,1,92,74,7,2,8,1,7,1,9,1
2022-23-AustinPeay,2022-23,Austin Peay,ASUN,,,325,325,192,192,6,22,3,15,3,7,1,13,163,63,0,3,0,2,1,8,5,9
2022-23-Colgate,2022-23,Colgate,Patriot,60,AQ,101,101,324,243,25,8,20,1,5,7,11,4,345,238,0,1,1,1,2,5,22,2
2022-23-Mercer,2022-23,Mercer,SoCon,,,227,227,251,210,12,19,7,13,5,6,4,10,300,332,0,0,1,3,0,12,11,4
2022-23-Wagner,2022-23,Wagner,NEC,,,311,311,362,296,13,13,8,9,5,4,7,9,361,286,0,0,1,2,0,1,12,10
2022-23-Howard,2022-23,Howard,MEAC,64,AQ,214,214,293,228,19,12,14,3,5,9,6,8,296,171,0,3,0,0,4,6,15,3
2022-23-Wyoming,2022-23,Wyoming,Mountain West,,,172,172,36,104,8,22,4,15,4,7,1,8,64,176,1,7,1,8,2,6,4,1
2022-23-SaintLouis,2022-23,Saint Louis,Atlantic 10,,,99,99,100,144,20,12,13,7,7,5,4,7,109,53,1,5,2,4,9,2,8,1
2022-23-UNI,2022-23,UNI,MVC,,,216,216,148,175,13,18,10,12,3,6,4,7,173,304,0,2,0,6,3,8,10,2
2022-23-Florida,2022-23,Florida,SEC,,,62,63,22,97,16,16,9,10,7,6,4,7,22,43,2,13,1,2,9,1,4,1
2022-23-PennSt.,2022-23,Penn St.,Big Ten,38,AL,48,49,18,95,22,13,13,11,9,2,4,7,21,278,7,7,5,5,4,1,6,1
2022-23-MichiganSt.,2022-23,Michigan St.,Big Ten,26,AL,33,33,3,74,19,12,11,9,8,3,5,7,7,37,5,9,8,2,2,1,4,1
2022-23-NewHampshire,2022-23,New Hampshire,America East,,,268,268,298,229,13,15,10,8,3,7,4,11,319,318,0,0,0,5,3,4,10,6
2022-23-Pepperdine,2022-23,Pepperdine,WCC,,,201,201,78,127,7,22,2,15,5,7,0,12,86,101,0,4,0,9,2,7,5,2
2022-23-WesternMich.,2022-23,Western Mich.,MAC,,,323,323,217,200,5,23,4,14,1,9,1,15,160,148,0,2,0,6,1,4,4,11
2022-23-TCU,2022-23,TCU,Big 12,24,AL,28,28,40,106,21,12,10,10,11,2,3,7,11,292,8,11,5,1,0,0,8,1
2022-23-UIC,2022-23,UIC,MVC,,,285,285,218,201,11,20,4,17,7,3,3,11,212,346,0,3,0,6,0,7,11,4
2023-24-Bryant,2023-24,Bryant,America East,,,164,164,214,202,18,13,12,6,6,7,8,10,187,96,1,2,0,3,4,6,13,2
2023-24-Nevada,2023-24,Nevada,Mountain West,37,AL,34,34,94,133,25,7,13,6,12,1,8,3,88,247,6,6,2,1,8,1,9,1
2023-24-SaintMary's(CA),2023-24,Saint Mary's (CA),WCC,20,AQ,16,16,106,147,25,7,17,1,8,6,9,1,102,80,5,3,3,2,5,2,12,1
2023-24-EasternMich.,2023-24,Eastern Mich.,MAC,,,323,323,290,229,11,18,6,12,5,6,4,11,310,278,0,2,1,1,0,6,10,9
2023-24-Providence,2023-24,Providence,Big East,,,58,57,59,111,21,13,12,11,9,2,4,7,36,230,6,9,3,4,1,1,11,1
2023-24-NorthernKy.,2023-24,Northern Ky.,Horizon,,,183,183,214,202,16,15,13,9,3,6,6,11,215,67,0,3,0,2,5,8,11,2
2023-24-UCIrvine,2023-24,UC Irvine,Big West,,,77,77,181,191,23,9,17,4,6,5,8,8,174,39,0,3,1,2,7,3,15,1
2023-24-UCSanDiego,2023-24,UC San Diego,Big West,,,120,120,231,207,19,11,15,5,4,6,7,8,265,231,0,2,0,3,6,3,13,3
2023-24-Queens(NC),2023-24,Queens (NC),ASUN,,,268,268,222,204,12,19,8,10,4,9,2,16,208,84,0,3,0,3,3,5,9,8
2023-24-GeorgiaTech,2023-24,Georgia Tech,ACC,,,127,127,23,96,14,18,7,14,7,4,4,9,46,90,4,6,4,7,3,5,3,1
2023-24-CSUBakersfield,2023-24,CSU Bakersfield,Big West,,,259,259,204,199,11,19,8,13,3,6,2,13,229,174,0,1,0,4,2,9,9,5
2023-24-Pittsburgh,2023-24,Pittsburgh,ACC,,,40,40,80,120,22,11,13,9,9,2,7,4,79,343,4,6,5,3,6,2,7,1
2023-24-FresnoSt.,2023-24,Fresno St.,Mountain West,,,233,232,101,140,11,21,5,15,6,6,3,9,86,235,0,10,0,5,1,4,10,2
2023-24-McNeese,2023-24,McNeese,Southland,49,AQ,56,56,323,244,26,3,19,1,7,2,11,3,338,129,1,1,2,2,4,1,19,1
2023-24-Tulane,2023-24,Tulane,The American,,,138,138,104,144,13,17,5,14,8,3,2,8,112,286,0,4,1,7,5,5,7,1
2023-24-Harvard,2023-24,Harvard,Ivy League,,,200,200,153,183,13,13,5,9,8,4,5,8,148,216,0,1,2,6,2,3,9,3
2023-24-Niagara,2023-24,Niagara,MAAC,,,256,256,304,234,15,16,12,10,3,6,10,6,348,318,0,0,0,2,5,5,10,9
2023-24-Columbia,2023-24,Columbia,Ivy League,,,225,225,204,199,10,14,4,10,6,4,4,8,197,337,0,2,0,3,2,6,8,3
2023-24-PrairieView,2023-24,Prairie View,SWAC,,,327,327,328,245,8,21,5,13,3,8,4,15,240,33,0,3,0,2,2,1,6,15
2023-24-Vermont,2023-24,Vermont,America East,51,AQ,102,102,222,204,26,6,18,1,8,5,10,4,285,182,0,2,2,1,9,3,15,1
2023-24-Duke,2023-24,Duke,ACC,13,AL,10,10,59,111,24,8,15,6,9,2,7,4,71,116,5,4,6,4,7,1,6,1
2023-24-Monmouth,2023-24,Monmouth,CAA,,,193,193,195,197,18,15,11,9,7,6,2,13,189,136,0,2,0,7,5,4,13,2
2023-24-Richmond,2023-24,Richmond,Atlantic 10,,,73,73,111,151,23,9,15,4,8,5,7,5,111,179,1,3,5,4,9,2,8,1
2023-24-SacredHeart,2023-24,Sacred Heart,NEC,,,286,286,356,269,14,16,10,7,4,9,4,11,354,268,0,2,0,1,0,2,14,11
2023-24-Hampton,2023-24,Hampton,CAA,,,337,337,276,224,6,24,4,16,2,8,1,12,334,355,0,0,0,3,1,10,5,11
2023-24-LaSalle,2023-24,La Salle,Atlantic 10,,,195,194,128,164,15,17,7,13,8,4,3,10,135,313,0,3,0,8,6,4,9,2
2023-24-EasternKy.,2023-24,Eastern Ky.,ASUN,,,219,219,265,218,14,14,12,5,2,9,4,10,238,79,0,2,0,1,1,6,13,5
2023-24-MurraySt.,2023-24,Murray St.,MVC,,,169,169,105,146,11,20,9,12,2,8,4,9,116,212,0,5,2,4,4,9,5,2
2023-24-Towson,2023-24,Towson,CAA,,,149,149,177,190,19,14,13,8,6,6,6,6,168,100,0,3,1,4,5,4,13,3
2023-24-Pacific,2023-24,Pacific,WCC,,,359,359,155,184,4,26,0,17,4,9,1,13,138,334,0,6,1,2,0,6,3,12
2023-24-BoiseSt.,2023-24,Boise St.,Mountain West,38,AL,26,27,50,107,20,10,13,6,7,4,7,3,51,32,6,5,3,4,3,1,8,1
2023-24-UNI,2023-24,UNI,MVC,,,109,109,101,140,18,14,13,9,5,5,6,8,98,48,0,6,5,3,6,4,7,1
2023-24-WakeForest,2023-24,Wake Forest,ACC,,,43,43,67,112,20,13,12,10,8,3,2,9,73,251,2,8,7,4,5,1,6,1
2023-24-HolyCross,2023-24,Holy Cross,Patriot,,,350,350,347,257,9,23,7,13,2,10,4,14,345,284,0,1,0,3,1,4,8,15
2023-24-WeberSt.,2023-24,Weber St.,Big Sky,,,154,153,231,207,17,12,11,8,6,4,7,7,235,89,1,1,1,1,5,6,10,5
2023-24-Arkansas,2023-24,Arkansas,SEC,,,115,115,32,101,16,17,7,13,9,4,2,7,57,148,2,9,1,6,7,1,6,1
2023-24-Xavier,2023-24,Xavier,Big East,,,64,64,15,92,16,17,10,12,6,5,3,8,5,34,2,13,6,2,1,1,7,1
2023-24-Dayton,2023-24,Dayton,Atlantic 10,28,AL,23,23,80,120,24,7,14,5,10,2,6,5,92,40,3,4,5,3,9,1,7,1
2023-24-Alcorn,2023-24,Alcorn,SWAC,,,299,299,290,229,13,18,13,6,0,12,7,14,152,5,0,5,0,5,0,2,13,6
2023-24-StonyBrook,2023-24,Stony Brook,CAA,,,174,174,177,190,19,15,13,9,6,6,4,11,164,83,0,3,0,5,3,5,16,2
2023-24-Rice,2023-24,Rice,The American,,,241,241,115,153,10,21,5,14,5,7,5,7,106,65,1,4,1,5,1,8,7,4
2023-24-LoyolaMaryland,2023-24,Loyola Maryland,Patriot,,,346,346,340,252,6,25,5,14,1,11,5,13,327,191,0,1,0,3,1,4,5,17
2023-24-MississippiSt.,2023-24,Mississippi St.,SEC,32,AL,31,31,25,97,21,13,10,11,11,2,2,8,28,234,4,9,4,3,7,1,6,1
2023-24-WesternMich.,2023-24,Western Mich.,MAC,,,292,292,244,211,11,20,9,10,2,10,3,12,277,217,0,2,0,3,3,8,8,7
2023-24-HighPoint,2023-24,High Point,Big South,,,110,110,270,222,23,8,14,4,9,4,7,5,353,344,0,0,0,1,6,4,17,3
2023-24-UIW,2023-24,UIW,Southland,,,347,347,342,253,6,23,3,15,3,8,3,14,332,327,0,2,0,1,1,4,5,16
2023-24-Massachusetts,2023-24,Massachusetts,Atlantic 10,,,91,91,122,158,20,11,11,8,9,3,4,6,160,357,1,1,2,3,8,6,9,1
2023-24-Bradley,2023-24,Bradley,MVC,,,57,58,98,137,21,11,14,8,7,3,6,6,127,200,0,4,3,4,12,2,6,1
2023-24-IowaSt.,2023-24,Iowa St.,Big 12,8,AQ,6,6,59,111,27,7,16,5,11,2,5,5,16,324,10,6,6,1,2,1,9,1
2023-24-Oklahoma,2023-24,Oklahoma,Big 12,,,46,46,52,108,20,12,8,11,12,1,3,6,22,274,4,12,5,1,3,1,8,1
2023-24-Maine,2023-24,Maine,America East,,,234,234,259,217,14,17,7,10,7,7,5,13,264,271,0,1,1,3,1,6,12,7
2023-24-St.Thomas(MN),2023-24,St. Thomas (MN),Summit League,,,159,159,318,241,17,13,10,8,7,5,6,9,337,319,0,1,0,2,2,4,15,6
2023-24-Presbyterian,2023-24,Presbyterian,Big South,,,281,281,285,227,11,18,6,11,5,7,5,9,326,340,0,1,0,1,2,7,9,9
2023-24-Penn,2023-24,Penn,Ivy League,,,212,212,128,164,9,18,3,11,6,7,2,10,104,60,0,4,1,4,1,7,7,3
2023-24-Fordham,2023-24,Fordham,Atlantic 10,,,176,176,113,152,13,20,7,13,6,7,4,6,137,329,0,2,2,7,6,6,5,5
2023-24-Manhattan,2023-24,Manhattan,MAAC,,,335,335,244,211,6,23,4,17,2,6,4,12,245,54,0,2,0,0,1,9,5,12
2023-24-LSU,2023-24,LSU,SEC,,,94,94,75,116,17,15,9,10,8,5,3,7,53,155,4,8,1,6,5,1,7,1
2023-24-Arizona,2023-24,Arizona,Pac-12,6,AL,4,4,11,89,25,8,16,6,9,2,7,4,49,13,8,3,7,4,8,1,2,1
2023-24-UtahTech,2023-24,Utah Tech,WAC,,,285,285,168,187,10,20,7,13,3,7,4,13,165,133,0,3,0,5,2,8,8,4
2023-24-SouthFla.,2023-24,South Fla.,The American,,,78,78,138,172,24,7,17,3,7,4,7,4,188,321,1,1,5,3,8,2,10,2
2023-24-TennesseeTech,2023-24,Tennessee Tech,OVC,,,336,336,297,231,7,21,5,13,2,8,3,13,309,184,0,1,0,1,0,8,7,11
2023-24-NorthDakotaSt.,2023-24,North Dakota St.,Summit League,,,255,255,228,206,12,17,8,9,4,8,5,11,231,125,0,2,1,1,3,8,8,6
2023-24-NorthTexas,2023-24,North Texas,The American,,,79,79,90,131,16,14,11,9,5,5,5,5,100,98,0,6,2,4,9,3,5,1
2023-24-Drake,2023-24,Drake,MVC,40,AQ,47,47,108,149,27,6,19,4,8,2,6,5,130,282,4,1,3,3,9,2,11,1
2023-24-Howard,2023-24,Howard,MEAC,67,AQ,273,273,343,254,16,16,12,5,4,11,6,9,336,242,0,1,0,3,1,5,15,7
2023-24-Samford,2023-24,Samford,SoCon,53,AQ,74,74,213,201,27,5,18,3,9,2,8,5,260,261,0,2,2,1,10,3,15,0
2023-24-NorfolkSt.,2023-24,Norfolk St.,MEAC,,,223,223,343,254,18,11,12,4,6,7,6,8,315,151,1,1,0,1,2,4,15,5
2023-24-Colgate,2023-24,Colgate,Patriot,58,AQ,125,125,323,244,24,9,19,2,5,7,10,5,270,41,0,2,1,3,2,1,21,3
2023-24-NIU,2023-24,NIU,MAC,,,298,298,168,187,9,20,5,13,4,7,5,11,163,55,0,4,2,1,3,7,4,8
2023-24-Yale,2023-24,Yale,Ivy League,52,AQ,83,81,128,164,20,9,13,3,7,6,9,6,134,92,0,3,3,2,10,2,7,2
2023-24-Cornell,2023-24,Cornell,Ivy League,,,95,95,159,185,20,7,11,4,9,3,10,5,154,192,0,2,1,4,8,1,11,1
2023-24-CalPoly,2023-24,Cal Poly,Big West,,,342,342,191,195,3,28,0,20,3,8,0,16,292,335,0,0,0,2,1,14,2,12
2023-24-Campbell,2023-24,Campbell,CAA,,,304,305,281,225,11,18,8,11,3,7,3,11,303,333,0,1,0,4,2,5,9,8
2023-24-Iona,2023-24,Iona,MAAC,,,210,210,259,217,16,17,11,11,5,6,5,8,305,204,0,1,0,2,4,8,12,6
2023-24-ArmyWestPoint,2023-24,Army West Point,Patriot,,,338,338,353,267,8,22,6,13,2,9,4,11,361,354,0,0,0,2,0,3,8,17
2023-24-HoustonChristian,2023-24,Houston Christian,Southland,,,357,357,253,215,4,23,4,14,0,9,1,15,142,7,0,6,0,2,0,3,4,12
2023-24-UNLV,2023-24,UNLV,Mountain West,,,76,76,78,118,17,12,12,7,5,5,7,3,78,121,5,5,1,4,6,1,5,3
2023-24-LoyolaChicago,2023-24,Loyola Chicago,Atlantic 10,,,85,85,108,149,22,9,15,4,7,5,7,4,115,203,1,3,4,4,9,1,8,1
2023-24-SoutheastMo.St.,2023-24,Southeast Mo. St.,OVC,,,351,351,300,232,5,22,4,14,1,8,1,14,297,144,0,2,0,1,0,7,5,12
2023-24-Gonzaga,2023-24,Gonzaga,WCC,21,AL,17,17,119,156,24,7,15,3,9,4,8,2,91,20,3,6,4,1,5,1,12,1
2023-24-SetonHall,2023-24,Seton Hall,Big East,,,67,67,67,112,20,12,13,8,7,4,5,7,33,227,5,8,4,3,2,1,9,1
2023-24-AirForce,2023-24,Air Force,Mountain West,,,269,269,121,157,9,22,2,17,7,5,5,8,94,361,1,8,1,2,0,7,7,5
2023-24-NorthCarolina,2023-24,North Carolina,ACC,4,AL,8,8,13,91,27,7,19,4,8,3,8,2,32,25,9,3,7,4,6,1,5,1
2023-24-Charlotte,2023-24,Charlotte,The American,,,114,114,111,151,18,12,13,6,5,6,5,7,133,124,0,4,2,2,6,6,10,1
2023-24-Belmont,2023-24,Belmont,MVC,,,117,117,119,156,19,13,13,9,6,4,6,9,121,157,0,6,2,1,6,6,11,1
2023-24-Idaho,2023-24,Idaho,Big Sky,,,321,321,259,217,9,21,5,14,4,7,4,10,298,277,0,1,0,2,2,9,7,9
2023-24-SacramentoSt.,2023-24,Sacramento St.,Big Sky,,,317,317,214,202,8,24,6,15,2,9,2,13,278,201,0,1,0,1,4,10,4,12
2023-24-EasternIll.,2023-24,Eastern Ill.,OVC,,,311,311,306,235,10,18,8,11,2,7,4,11,202,19,0,3,0,2,2,3,8,10
2023-24-NewOrleans,2023-24,New Orleans,Southland,,,340,340,293,230,6,23,5,15,1,8,2,15,222,56,0,3,0,4,0,4,6,12
2023-24-WesternCaro.,2023-24,Western Caro.,SoCon,,,111,111,184,192,19,10,11,8,8,2,10,6,255,309,0,1,2,3,5,6,12,1
2023-24-ChicagoSt.,2023-24,Chicago St.,DI Independent,,,296,297,236,209,9,18,0,0,9,18,5,12,176,258,1,2,0,4,1,6,7,6
2023-24-UCF,2023-24,UCF,Big 12,,,61,61,52,108,17,15,8,12,9,3,3,7,37,350,4,10,2,2,4,2,7,1
2023-24-ClevelandSt.,2023-24,Cleveland St.,Horizon,,,196,196,236,209,19,14,13,10,6,4,6,10,249,139,1,1,1,3,5,7,12,3
2023-24-USCUpstate,2023-24,USC Upstate,Big South,,,303,303,204,199,7,20,5,12,2,8,4,12,254,195,0,1,1,2,2,7,4,10
2023-24-Michigan,2023-24,Michigan,Big Ten,,,133,133,1,71,8,24,3,18,5,6,2,10,6,42,3,12,1,8,2,3,2,1
2023-24-AustinPeay,2023-24,Austin Peay,ASUN,,,221,221,253,215,16,15,12,7,4,8,4,12,288,147,0,2,1,1,1,8,14,4
2023-24-Liberty,2023-24,Liberty,CUSA,,,141,141,159,185,15,14,7,10,8,4,2,8,182,111,0,2,0,3,9,4,6,5
2023-24-Kentucky,2023-24,Kentucky,SEC,11,AL,18,19,59,111,23,9,13,6,10,3,7,3,56,173,6,7,2,1,8,1,7,1
2023-24-ArkansasSt.,2023-24,Arkansas St.,Sun Belt,,,148,148,168,187,18,16,13,8,5,8,5,11,153,112,0,4,1,3,7,6,10,3
2023-24-Colorado,2023-24,Colorado,Pac-12,39,AL,25,25,55,109,24,10,15,8,9,2,4,7,81,262,4,5,6,5,7,1,7,1
2023-24-SaintLouis,2023-24,Saint Louis,Atlantic 10,,,197,197,83,121,12,20,6,14,6,6,3,9,93,131,0,5,1,9,6,5,5,1
2023-24-Bellarmine,2023-24,Bellarmine,ASUN,,,318,318,200,198,5,23,4,12,1,11,2,16,170,43,0,4,0,1,1,7,4,11
2023-24-Lindenwood,2023-24,Lindenwood,OVC,,,354,354,338,251,6,22,3,15,3,7,3,12,304,160,0,2,0,1,0,3,6,16
2023-24-RhodeIsland,2023-24,Rhode Island,Atlantic 10,,,211,211,96,135,11,20,6,13,5,7,3,8,108,168,0,4,1,6,5,6,5,4
2023-24-Chattanooga,2023-24,Chattanooga,SoCon,,,140,140,200,198,19,12,13,7,6,5,8,7,226,266,0,2,2,2,6,6,11,2
2023-24-Missouri,2023-24,Missouri,SEC,,,158,158,67,112,8,24,0,19,8,5,2,10,41,101,1,10,1,9,1,4,5,1
2023-24-BowlingGreen,2023-24,Bowling Green,MAC,,,228,228,297,231,18,13,11,9,7,4,5,7,352,356,0,0,0,3,5,4,13,6
2023-24-VMI,2023-24,VMI,SoCon,,,358,358,164,186,1,28,1,18,0,10,0,15,203,279,0,3,0,3,0,12,1,10
2023-24-BostonU.,2023-24,Boston U.,Patriot,,,291,291,352,265,15,17,11,9,4,8,7,10,359,339,0,0,0,3,0,2,15,12
2023-24-IllinoisSt.,2023-24,Illinois St.,MVC,,,178,178,125,161,14,17,9,12,5,5,4,8,141,290,1,3,0,4,7,5,6,5
2023-24-Lehigh,2023-24,Lehigh,Patriot,,,267,267,329,246,12,18,11,10,1,8,8,11,262,37,0,2,0,4,1,3,11,9
2023-24-Rider,2023-24,Rider,MAAC,,,220,220,222,204,14,17,12,9,2,8,6,12,194,24,0,2,0,3,3,7,11,5
2023-24-Ga.Southern,2023-24,Ga. Southern,Sun Belt,,,283,284,219,203,9,24,9,11,0,13,2,14,183,197,0,4,0,4,0,5,9,11
2023-24-SanDiegoSt.,2023-24,San Diego St.,Mountain West,18,AL,20,21,19,93,22,10,13,8,9,2,6,8,25,15,4,9,6,1,6,1,6,1
2023-24-William&Mary,2023-24,William & Mary,CAA,,,325,325,285,227,8,23,5,15,3,8,2,13,324,348,0,1,0,2,0,11,8,9
2023-24-Duquesne,2023-24,Duquesne,Atlantic 10,46,AQ,80,83,85,124,23,11,14,8,9,3,5,6,96,181,2,3,6,5,5,3,10,1
2023-24-KansasCity,2023-24,Kansas City,Summit League,,,232,233,270,222,13,16,10,7,3,9,6,9,234,117,0,3,0,1,2,6,11,6
2023-24-Kansas,2023-24,Kansas,Big 12,14,AL,19,20,7,84,21,10,10,9,11,1,3,7,2,36,7,9,6,1,4,1,4,1
2023-24-TexasSouthern,2023-24,Texas Southern,SWAC,,,278,278,335,250,15,16,14,7,1,9,6,10,201,6,0,5,0,2,0,0,15,9
2023-24-SantaClara,2023-24,Santa Clara,WCC,,,105,104,134,166,19,13,11,7,8,6,5,6,95,94,2,7,4,2,2,1,11,3
2023-24-MiddleTenn.,2023-24,Middle Tenn.,CUSA,,,288,288,137,171,12,19,8,10,4,9,1,10,230,281,0,1,1,1,3,14,8,3
